timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-11-01,386.44,398.29,384.61,396.67,438952.95565,1604275199999,171238317.7003239,181369,228285.6986,89100829.2853377,0.0
2020-11-02,396.68,404.5,377.92,383.02,779968.57957,1604361599999,304223545.8920344,290370,382924.26079,149479791.084006,0.0
2020-11-03,383.01,390.0,370.23,387.88,752954.37114,1604447999999,286291773.96848446,280412,366506.416,139475874.9171526,0.0
2020-11-04,387.88,408.39,376.47,402.49,1157064.35076,1604534399999,454481208.4020098,392310,600951.59602,236190448.2883348,0.0
2020-11-05,402.5,420.4,396.14,416.69,1475139.77342,1604620799999,601591250.4012489,513574,733696.12776,299466668.0114486,0.0
2020-11-06,416.73,458.27,414.76,455.91,1682440.96026,1604707199999,736015135.6272103,666505,883105.68936,386541087.4308973,0.0
2020-11-07,455.91,468.28,424.14,435.21,1653416.5961,1604793599999,743871175.7821233,674858,831369.37192,374507765.4483765,0.0
2020-11-08,435.2,460.1,431.99,454.3,840908.46841,1604879999999,375679148.2350396,354341,424300.36519,189644075.4008147,0.0
2020-11-09,454.29,459.1,433.09,444.32,1099213.24641,1604966399999,491928164.9812434,469947,523180.45111,234223108.9894274,0.0
2020-11-10,444.32,455.0,438.7,450.34,866872.41108,1605052799999,388190148.2078951,384228,437244.02871,195856348.1896954,0.0
2020-11-11,450.34,476.25,449.28,463.09,1205782.84262,1605139199999,559228791.8903509,560360,626267.49881,290487786.9561511,0.0
2020-11-12,463.09,470.0,451.2,462.39,990776.62912,1605225599999,455971309.2168546,411840,471577.98126,217115755.31874192,0.0
2020-11-13,462.48,478.01,457.12,476.43,976665.09752,1605311999999,456232937.2061303,427363,509344.22798,238031863.05169848,0.0
2020-11-14,476.42,477.47,452.0,460.89,735252.7854,1605398399999,340142257.1936976,350772,347000.03929,160634962.0048143,0.0
2020-11-15,460.9,462.89,440.19,448.08,665217.56671,1605484799999,301406126.4593118,311451,307609.56539,139442342.0782617,0.0
2020-11-16,448.07,466.0,445.45,460.55,812060.44638,1605571199999,370889706.6992328,328762,407294.36897,186016422.42729193,0.0
2020-11-17,460.51,484.88,459.8,482.15,1151573.37456,1605657599999,544239665.3817517,464336,591305.56754,279583957.9048394,0.0
2020-11-18,482.11,495.31,456.6,478.41,1477696.29116,1605743999999,706704397.4108689,637641,741745.06753,355029605.6162261,0.0
2020-11-19,478.43,480.75,464.86,471.25,817418.52685,1605830399999,387199111.37944734,404737,389266.26994,184475868.34601873,0.0
2020-11-20,471.26,514.4,470.65,510.12,1516361.90736,1605916799999,756660192.8607566,607663,781483.37009,389816150.4062755,0.0
2020-11-21,510.12,553.32,502.82,552.35,1548851.29067,1606003199999,815402228.5228121,649077,789354.14815,415699828.623278,0.0
2020-11-22,552.42,580.88,511.28,560.03,1850317.93581,1606089599999,1014064539.0881492,768900,910655.85789,499466614.3657859,0.0
2020-11-23,560.03,610.85,550.12,608.58,2076008.84846,1606175999999,1218150934.3114774,896026,1056711.75846,620234259.8205665,0.0
2020-11-24,608.58,623.0,585.0,604.97,1606450.49193,1606262399999,976376501.3114749,838352,801041.86277,487114657.4657051,0.0
2020-11-25,604.98,606.0,553.83,569.5,1219440.02727,1606348799999,716972340.6745201,657386,576127.36549,339032707.4286407,0.0
2020-11-26,569.38,577.14,481.0,519.83,2683460.74171,1606435199999,1386030255.168072,1259051,1291907.71331,667402458.3455071,0.0
2020-11-27,519.83,530.62,493.72,518.68,1088064.28114,1606521599999,558985308.9023646,578800,546528.97953,280820318.0488382,0.0
2020-11-28,518.59,547.94,506.59,537.52,900508.61431,1606607999999,475169074.69038874,456028,466164.6993,245997234.1383186,0.0
2020-11-29,537.5,576.9,530.32,576.3,855276.46664,1606694399999,471629262.24329853,454026,440702.88199,243151356.5169676,0.0
2020-11-30,576.32,616.85,570.07,616.66,1501989.45408,1606780799999,895373784.8300442,717837,762000.09958,454509095.9732681,0.0
2020-12-01,616.65,635.7,560.0,585.26,2163875.81376,1606867199999,1300668283.3196805,1018862,1053325.00335,633883748.8979775,0.0
2020-12-02,585.26,604.93,575.0,596.89,1069538.65619,1606953599999,632858653.2050232,604591,532480.45583,315241714.2631818,0.0
2020-12-03,596.88,623.44,585.82,615.85,935687.91723,1607039999999,568024618.9410391,513555,481922.57902,292623478.6313689,0.0
2020-12-04,615.84,620.0,565.82,567.24,1052452.78666,1607126399999,624543865.9008652,556641,488225.14672,289993182.86860675,0.0
2020-12-05,567.24,597.11,560.88,596.8,701567.95564,1607212799999,410382624.7425348,389600,362873.30755,212540315.0384636,0.0
2020-12-06,596.82,607.5,583.0,601.54,602496.96339,1607299199999,359236400.2949933,363661,311000.01314,185485506.35937247,0.0
2020-12-07,601.59,603.15,584.22,591.28,498329.37589,1607385599999,295598087.027998,347036,236796.14093,140496350.9512805,0.0
2020-12-08,591.27,595.0,549.22,554.94,804443.00717,1607471999999,461781203.1617209,422868,371889.68919,213672984.7622156,0.0
2020-12-09,554.92,578.08,530.43,573.09,997192.16738,1607558399999,555142155.8826528,535975,503291.69076,280447024.9206091,0.0
2020-12-10,573.2,575.7,548.11,558.99,608414.51466,1607644799999,341352126.267061,376548,301401.59013,169125585.1027652,0.0
2020-12-11,558.99,560.8,535.5,544.43,768921.78317,1607731199999,419607430.44734573,400545,369206.67071,201527071.6700937,0.0
2020-12-12,544.46,574.0,543.1,568.04,573913.95311,1607817599999,320867352.4615561,321104,303037.86143,169441251.7290865,0.0
2020-12-13,568.09,595.0,563.22,590.7,657794.46158,1607903999999,383072560.34673,359525,326199.32502,189873757.1635203,0.0
2020-12-14,590.81,591.48,575.6,586.29,493012.02706,1607990399999,288110223.95248795,272746,245044.70577,143226160.0256327,0.0
2020-12-15,586.29,597.2,578.58,588.64,569270.52011,1608076799999,334543178.3693921,329161,290602.59003,170832376.2494463,0.0
2020-12-16,588.78,640.0,580.71,637.18,1185588.05078,1608163199999,725009244.4077353,589563,615898.25662,376680848.0421024,0.0
2020-12-17,637.18,676.25,625.76,642.7,2006130.01975,1608249599999,1307445033.1218247,974504,975946.21679,636041218.0829991,0.0
2020-12-18,642.71,664.61,629.4,653.85,1000012.98018,1608335999999,646217791.229686,554335,496068.24065,320579472.2429111,0.0
2020-12-19,653.76,669.95,645.42,658.03,858803.88459,1608422399999,564029933.2588524,562281,421384.66554,276780293.9186317,0.0
2020-12-20,658.05,661.39,621.01,638.18,823958.22843,1608508799999,533109285.6519477,505181,394908.57533,255626307.21206793,0.0
2020-12-21,638.1,648.0,595.9,607.58,843251.16565,1608595199999,524208673.9086238,521589,408550.632,254158056.0593806,0.0
2020-12-22,607.68,637.73,588.0,636.45,918851.25654,1608681599999,563872004.6334916,522945,466287.90424,286284535.1076497,0.0
2020-12-23,636.41,638.44,551.28,585.56,1208807.36518,1608767999999,733443630.3656118,733896,564050.80567,342705478.2103651,0.0
2020-12-24,585.48,615.02,565.43,612.31,886335.86333,1608854399999,519843556.9816631,571510,452224.32838,265331357.8984734,0.0
2020-12-25,612.31,634.24,604.28,626.82,798009.62915,1608940799999,494089140.85723275,468979,410025.85332,253924482.47283608,0.0
2020-12-26,626.78,652.91,615.26,637.44,958585.50647,1609027199999,607664782.0108948,541191,484016.30919,307006622.6987859,0.0
2020-12-27,637.44,717.13,625.0,685.11,1859968.15029,1609113599999,1247547956.8239436,1047001,934904.836,627557199.4599884,0.0
2020-12-28,685.1,748.09,681.04,730.41,1627154.39266,1609199999999,1180438285.4884064,961277,832490.11082,603982596.8512566,0.0
2020-12-29,730.4,740.78,689.2,732.0,1106876.35855,1609286399999,794643540.4901239,820504,543799.46855,390697226.3730564,0.0
2020-12-30,732.0,758.74,716.62,752.17,1008574.09906,1609372799999,743546676.7544626,692405,514590.35901,379464185.39099073,0.0
2020-12-31,752.17,755.74,722.0,736.42,863375.57981,1609459199999,638503822.3940647,623216,431442.91885,319087759.04187393,0.0
2021-01-01,736.42,749.0,714.29,728.91,675114.09329,1609545599999,496072043.77740735,483671,338988.53158,249240373.93868393,0.0
2021-01-02,728.91,787.69,714.91,774.56,1352618.57668,1609631999999,1024472182.612087,824134,686674.73342,519915827.0114855,0.0
2021-01-03,774.44,1011.07,768.71,978.28,2813603.88615,1609718399999,2522411859.73161,1636501,1439027.79886,1290266275.5931487,0.0
2021-01-04,978.33,1162.97,890.0,1041.43,4245010.94004,1609804799999,4303634203.219599,2477862,2126337.6721,2157639019.3291917,0.0
2021-01-05,1041.45,1134.6,974.45,1099.56,2706995.67525,1609891199999,2857050280.0081425,1960503,1337641.02794,1412551452.853558,0.0
2021-01-06,1100.16,1213.0,1057.26,1208.42,2390136.59334,1609977599999,2725262121.2885127,1600888,1227955.8885,1401239480.530579,0.0
2021-01-07,1208.75,1289.0,1131.0,1224.87,1972922.82059,1610063999999,2406219891.3685346,1402699,974726.97516,1189746026.1513844,0.0
2021-01-08,1224.86,1273.75,1065.0,1216.93,2131172.92341,1610150399999,2543427452.5801253,1718817,1042889.10509,1246619297.4198394,0.0
2021-01-09,1216.72,1304.37,1171.36,1276.0,1448871.11514,1610236799999,1780137376.4164696,1131871,746369.6968,918333130.76833,0.0
2021-01-10,1276.0,1348.33,1170.0,1254.25,1951179.35003,1610323199999,2517791852.407762,1437486,979792.30536,1266203575.0952868,0.0
2021-01-11,1254.24,1260.0,915.0,1087.01,4068784.65678,1610409599999,4290593989.580177,2557613,1966216.19764,2073558269.9400127,0.0
2021-01-12,1087.0,1150.02,1006.33,1050.16,2302645.34052,1610495999999,2491067092.510127,1516625,1149858.00491,1244662146.2852807,0.0
2021-01-13,1050.36,1137.65,987.48,1129.89,1564202.39081,1610582399999,1664178969.0738044,1123983,792814.80569,844656818.225537,0.0
2021-01-14,1129.79,1247.55,1086.7,1231.62,1555737.38556,1610668799999,1825860914.1737957,1255769,794405.96443,932454704.1013689,0.0
2021-01-15,1231.89,1256.98,1069.42,1168.53,1944038.83738,1610755199999,2302781118.9587398,1519266,966118.73281,1145518024.4912322,0.0
2021-01-16,1168.48,1298.0,1151.77,1227.83,1575384.43797,1610841599999,1927453174.6117928,1252473,804431.16803,984555467.09146,0.0
2021-01-17,1227.83,1269.02,1165.0,1232.45,1317285.00579,1610927999999,1606424364.4970417,1121278,665250.50449,811881943.4555254,0.0
2021-01-18,1232.5,1260.75,1182.58,1258.45,998050.11073,1611014399999,1223628040.7372608,940604,499759.24002,613148505.5656064,0.0
2021-01-19,1258.52,1438.3,1251.49,1365.36,2278852.55758,1611100799999,3120980923.930309,1840481,1158029.40293,1585793803.6607609,0.0
2021-01-20,1365.36,1407.93,1235.42,1376.99,2219137.62144,1611187199999,2931656296.4670005,1852253,1103381.0876,1459031149.789856,0.0
2021-01-21,1376.72,1390.0,1086.0,1110.96,2254164.80365,1611273599999,2787012514.7809706,1823458,1088341.96818,1346852630.2030852,0.0
2021-01-22,1111.98,1273.79,1042.31,1232.62,2020593.21673,1611359999999,2360267831.3175545,1652010,1036188.85921,1212076603.4709723,0.0
2021-01-23,1232.61,1272.44,1195.9,1233.6,1009545.08258,1611446399999,1250575691.7627306,932871,505750.89704,626781286.5809959,0.0
2021-01-24,1233.46,1398.83,1220.0,1392.51,1510879.53817,1611532799999,1996765627.5405192,1313986,790374.50924,1045052388.6384156,0.0
2021-01-25,1392.19,1475.0,1293.69,1317.88,1885441.31289,1611619199999,2644267236.897188,1661512,943347.25829,1324815913.9859085,0.0
2021-01-26,1317.6,1378.49,1244.56,1365.97,1682923.65799,1611705599999,2216751668.3927126,1423178,856659.30135,1128968367.8538907,0.0
2021-01-27,1366.54,1373.9,1207.0,1239.03,2009772.08358,1611791999999,2554649901.074845,1737296,997748.24567,1268777717.4971037,0.0
2021-01-28,1238.93,1360.0,1217.23,1329.69,1365269.71962,1611878399999,1790490878.1937943,1275024,702526.23919,922191761.3683512,0.0
2021-01-29,1329.44,1436.9,1285.35,1379.5,2253963.18682,1611964799999,3077996801.2317657,1714076,1126572.38403,1539947796.2074935,0.0
2021-01-30,1379.56,1406.0,1326.41,1378.05,1040042.2363,1612051199999,1414231402.5438833,1013174,508185.46266,691043000.9994265,0.0
2021-01-31,1378.04,1380.74,1281.12,1312.55,958704.85571,1612137599999,1276842259.9713488,828176,448756.56134,597602925.7805631,0.0
2021-02-01,1312.45,1377.99,1269.99,1374.17,1096397.91862,1612223999999,1449463766.7237952,915584,550007.37258,727808340.6755197,0.0
2021-02-02,1374.09,1547.9,1360.28,1511.87,1944227.99878,1612310399999,2821617332.3997846,1614541,986022.09176,1431300798.430241,0.0
2021-02-03,1511.93,1669.35,1508.39,1664.49,1535869.88801,1612396799999,2418887041.587561,1384979,793334.97198,1249029451.1419609,0.0
2021-02-04,1664.67,1695.2,1554.44,1595.67,1646502.32962,1612483199999,2693099602.275608,1507993,825236.64834,1350478681.245404,0.0
2021-02-05,1595.53,1760.49,1591.0,1719.19,1194123.29946,1612569599999,2011685911.1668868,1326415,600948.63761,1012301493.0861531,0.0
2021-02-06,1718.95,1743.67,1642.94,1676.35,1149808.33101,1612655999999,1940057857.9438984,1152167,565703.52545,954941828.40178,0.0
2021-02-07,1676.35,1693.0,1490.46,1611.62,1281734.86814,1612742399999,2044371589.0232763,1263737,618789.69751,987284129.7353907,0.0
2021-02-08,1611.46,1775.57,1563.89,1750.15,1339777.09536,1612828799999,2255426926.0199776,1372788,677614.29512,1141288384.5474298,0.0
2021-02-09,1749.68,1821.88,1708.49,1769.13,1185071.89593,1612915199999,2080818891.6989048,1173421,593423.36868,1042666171.1807508,0.0
2021-02-10,1769.14,1837.86,1680.0,1740.78,1219932.25474,1613001599999,2149076144.4076576,1279140,605462.91818,1067949000.5237134,0.0
2021-02-11,1740.76,1819.0,1703.44,1785.62,735079.82699,1613087999999,1301681871.563269,935602,367056.14118,650153645.4431872,0.0
2021-02-12,1785.83,1864.88,1739.88,1840.26,909600.20653,1613174399999,1635426867.774093,996495,460779.83709,829217927.344209,0.0
2021-02-13,1840.24,1871.72,1765.0,1814.96,767589.07285,1613260799999,1395594093.2839975,853189,372008.25141,676531918.543253,0.0
2021-02-14,1815.25,1850.0,1784.11,1800.42,675261.77873,1613347199999,1230043295.0342839,714827,334005.33344,608556979.1025332,0.0
2021-02-15,1800.03,1835.72,1655.67,1779.25,1053474.57879,1613433599999,1860338371.897408,1086589,511771.37271,904087834.7542372,0.0
2021-02-16,1779.33,1827.28,1724.0,1781.99,817493.47513,1613519999999,1455884891.92438,826125,389395.787,693804838.7492043,0.0
2021-02-17,1781.99,1855.0,1733.01,1849.88,795711.63311,1613606399999,1437546812.9718316,862461,412387.45021,745568293.761723,0.0
2021-02-18,1849.7,1950.5,1849.69,1939.61,937227.10191,1613692799999,1787383532.102376,1053661,493607.02549,941541216.781136,0.0
2021-02-19,1938.91,1972.82,1891.0,1955.0,793404.4115,1613779199999,1533991632.129546,988320,388954.85277,752267904.1699667,0.0
2021-02-20,1955.46,2042.34,1803.14,1913.0,1261315.81279,1613865599999,2493836246.4871454,1329067,624716.42408,1236782122.3446047,0.0
2021-02-21,1912.9,1976.31,1883.01,1933.53,756568.19743,1613951999999,1467970937.2850723,895138,386132.26661,749271580.5746851,0.0
2021-02-22,1933.54,1936.29,1551.0,1777.58,1807244.98099,1614038399999,3200483176.9795847,1799926,854014.62953,1513747907.8030388,0.0
2021-02-23,1777.42,1782.39,1355.0,1577.89,2547837.82068,1614124799999,3931407907.534277,2396626,1231889.46331,1903489088.143906,0.0
2021-02-24,1577.79,1712.7,1500.2,1623.39,1384388.81727,1614211199999,2261264845.4650745,1319936,705887.81504,1153792817.1865425,0.0
2021-02-25,1623.16,1671.59,1459.16,1481.75,1032670.79409,1614297599999,1650582276.871864,1110019,501173.65129,802212265.4535745,0.0
2021-02-26,1482.08,1562.25,1400.0,1444.59,1355973.29378,1614383999999,2004016547.1111927,1298739,662906.93964,979857228.4282846,0.0
2021-02-27,1444.56,1529.0,1425.0,1458.13,927423.0475,1614470399999,1375946816.3325431,954919,452205.99129,671100313.8001161,0.0
2021-02-28,1458.27,1468.75,1293.18,1419.18,1410207.56284,1614556799999,1929140046.6462588,1190546,704060.34406,963537938.0773448,0.0
2021-03-01,1418.67,1572.0,1409.91,1569.86,1094695.17839,1614643199999,1642627276.3105588,989006,568597.04493,853434777.3750483,0.0
2021-03-02,1570.0,1602.9,1455.52,1486.78,1061142.38743,1614729599999,1627312282.623529,966176,508683.55658,781051077.7385646,0.0
2021-03-03,1486.79,1656.94,1475.47,1567.69,1054846.31471,1614815999999,1676300215.0458324,1237215,534919.19161,850213871.6866411,0.0
2021-03-04,1567.68,1624.87,1506.36,1539.23,946365.67088,1614902399999,1476463517.9864872,1125118,468540.00465,731257773.7169954,0.0
2021-03-05,1539.22,1548.96,1441.66,1528.31,910786.28976,1614988799999,1355798089.272699,1000913,451258.01245,672042056.2406199,0.0
2021-03-06,1528.08,1671.58,1513.03,1650.35,1013300.93928,1615075199999,1611851701.8240168,1188531,536167.18087,853820036.0928468,0.0
2021-03-07,1650.68,1734.16,1630.35,1726.16,848470.78136,1615161599999,1414988218.19354,1166072,432388.65922,721395027.1827203,0.0
2021-03-08,1726.46,1843.59,1664.96,1833.18,1149711.39987,1615247999999,1995142128.6481345,1407402,602217.91071,1046045706.9018364,0.0
2021-03-09,1833.22,1870.77,1798.2,1870.51,857229.47855,1615334399999,1570286249.4509003,1196670,414078.09328,758575748.3569634,0.0
2021-03-10,1870.5,1877.69,1757.0,1795.12,937230.62831,1615420799999,1706230875.2676637,1098051,451348.3302,821707575.727272,0.0
2021-03-11,1795.28,1846.7,1725.0,1825.78,909011.4961,1615507199999,1627027458.0887964,1023958,443744.99114,794476087.9173055,0.0
2021-03-12,1825.78,1841.88,1719.72,1766.1,869564.6361,1615593599999,1542873062.4201016,1126153,426161.7788,756268155.2595268,0.0
2021-03-13,1766.13,1944.3,1727.75,1922.35,926283.22642,1615679999999,1718553131.9614732,1265904,471925.04818,875441534.0351523,0.0
2021-03-14,1922.35,1933.1,1836.0,1848.1,637963.63627,1615766399999,1200354205.603357,963564,301776.22952,567878404.1829317,0.0
2021-03-15,1848.1,1891.76,1730.0,1793.48,1025326.79658,1615852799999,1842608872.76306,1496415,511041.33812,918123974.5540835,0.0
2021-03-16,1793.99,1819.5,1711.68,1805.12,764993.40147,1615939199999,1360127229.789916,987906,388327.71998,690760061.4775399,0.0
2021-03-17,1805.01,1838.88,1741.18,1823.58,658349.44843,1616025599999,1177718486.9646137,872416,337373.92544,603533782.448005,0.0
2021-03-18,1823.58,1850.0,1759.04,1776.08,603721.61056,1616111999999,1092346826.5536904,783517,284617.82364,514992961.4272932,0.0
2021-03-19,1775.92,1840.61,1733.47,1809.1,500258.42875,1616198399999,901801564.202326,703977,250974.49054,452606834.7538839,0.0
2021-03-20,1809.01,1868.83,1800.86,1806.1,451556.10639,1616284799999,828404987.6527742,743672,230001.04734,421947140.57311445,0.0
2021-03-21,1806.57,1817.16,1747.0,1782.98,465953.98749,1616371199999,830951276.5130767,748800,227170.16353,405242308.7464666,0.0
2021-03-22,1783.23,1807.51,1655.15,1680.97,582727.49081,1616457599999,1019780398.7821894,879976,284682.99701,498556293.2724821,0.0
2021-03-23,1681.17,1721.17,1650.0,1668.08,577213.99589,1616543999999,975522491.0640426,654415,286791.61839,484836342.0061468,0.0
2021-03-24,1668.2,1740.86,1536.92,1581.84,753834.52393,1616630399999,1251031751.1563811,994542,360806.99166,599730061.1379827,0.0
2021-03-25,1581.88,1622.0,1549.4,1585.74,701697.00258,1616716799999,1115502879.6291516,778215,357916.02537,569176818.6933715,0.0
2021-03-26,1585.83,1699.93,1585.79,1698.84,515470.92907,1616803199999,844707873.9147713,650812,265021.0976,434412049.546837,0.0
2021-03-27,1698.84,1732.67,1666.41,1712.63,443845.49957,1616889599999,753555521.6446562,516929,223163.53,378944599.8136217,0.0
2021-03-28,1712.52,1725.66,1661.4,1687.01,348895.51314,1616975999999,592836644.5993392,512231,169502.24442,288084679.2831071,0.0
2021-03-29,1687.16,1841.0,1677.85,1816.74,647724.46387,1617062399999,1148231088.811587,846836,342048.8415,606329959.123471,0.0
2021-03-30,1816.76,1859.13,1786.3,1840.46,568842.00526,1617148799999,1039262033.3867556,856093,283746.67403,518558427.2436417,0.0
2021-03-31,1840.41,1947.29,1768.15,1919.37,746995.8591,1617235199999,1387448329.8618677,1040362,377271.88679,700970286.0783392,0.0
2021-04-01,1919.37,1984.77,1885.02,1968.05,741585.07266,1617321599999,1438751530.7872293,994836,371883.72089,721736727.4450142,0.0
2021-04-02,1968.05,2146.0,1948.48,2133.69,846197.93215,1617407999999,1719752062.5167284,1218698,436010.09375,886653805.0691665,0.0
2021-04-03,2133.69,2138.12,1996.3,2008.52,770176.32192,1617494399999,1601516390.5971153,1107620,363187.43008,755374910.2259054,0.0
2021-04-04,2008.59,2091.83,1975.24,2075.69,514345.76554,1617580799999,1050448906.4424022,818926,263875.56295,538795778.1429204,0.0
2021-04-05,2075.7,2130.64,2002.15,2107.38,684923.61494,1617667199999,1419084945.8137891,947978,343642.59997,712219066.8657458,0.0
2021-04-06,2107.43,2151.0,2044.65,2112.21,673386.05575,1617753599999,1420490813.0390558,1106761,332812.25752,702230157.7878639,0.0
2021-04-07,2112.22,2129.01,1930.01,1963.47,892984.90422,1617839999999,1798606574.0535572,1229155,437902.88352,882121983.6155155,0.0
2021-04-08,1963.46,2084.61,1947.35,2080.46,501355.998,1617926399999,1015796231.0118822,911403,250910.57734,508200399.2728804,0.0
2021-04-09,2080.39,2100.0,2047.57,2066.87,426387.4379,1618012799999,885134116.0229065,645172,205375.78451,426445139.8748137,0.0
2021-04-10,2067.19,2200.0,2058.0,2133.49,655458.20894,1618099199999,1405364881.858313,1175161,330628.54391,708994754.4852773,0.0
2021-04-11,2133.49,2165.02,2113.4,2151.36,392265.50773,1618185599999,839653140.9405916,830771,197850.92141,423496403.3909447,0.0
2021-04-12,2151.42,2203.46,2102.0,2137.69,579093.35694,1618271999999,1244982956.770031,914567,286715.00745,616499175.9046108,0.0
2021-04-13,2137.86,2318.0,2135.53,2299.19,782608.6209,1618358399999,1745821661.496614,1288668,399098.2072,890600412.464373,0.0
2021-04-14,2299.19,2447.29,2281.33,2432.6,972931.60866,1618444799999,2294753430.627407,1554097,495400.5019,1168618278.836883,0.0
2021-04-15,2432.59,2543.47,2400.0,2514.04,681950.96645,1618531199999,1680063463.6011207,1462768,355972.40197,877438758.0443232,0.0
2021-04-16,2514.04,2548.29,2300.0,2422.67,999163.75205,1618617599999,2418566593.0473742,1679215,486268.80792,1177128974.4662452,0.0
2021-04-17,2422.38,2495.0,2310.0,2317.6,624232.25568,1618703999999,1504895144.9122343,1242299,306700.14929,739461805.3209878,0.0
2021-04-18,2317.65,2340.0,1946.8,2235.64,1475383.69204,1618790399999,3190809322.510461,2113566,722180.39492,1562761985.6647463,0.0
2021-04-19,2235.65,2300.0,2080.0,2161.12,820592.26555,1618876799999,1800575928.1074944,1411498,405251.54082,889798938.6894947,0.0
2021-04-20,2161.12,2346.62,2055.0,2330.03,992240.809,1618963199999,2181209665.225936,1478664,500443.49263,1100996922.791374,0.0
2021-04-21,2330.26,2469.54,2235.16,2357.06,1177885.8617,1619049599999,2771995884.0361485,1905822,587138.28906,1381898508.9894187,0.0
2021-04-22,2357.06,2644.47,2303.44,2397.94,2220753.09746,1619135999999,5508778905.781418,3110597,1124195.46709,2790172132.677034,0.0
2021-04-23,2397.94,2442.89,2107.0,2367.39,2532242.44185,1619222399999,5719925451.745559,2790382,1244539.8952,2812376010.1441708,0.0
2021-04-24,2367.39,2368.74,2154.8,2213.35,997688.94623,1619308799999,2246912953.271781,1275474,494456.79061,1113625193.1194513,0.0
2021-04-25,2214.08,2356.64,2168.0,2320.49,857517.38218,1619395199999,1948978895.4651551,1307545,431554.84567,981153774.0355633,0.0
2021-04-26,2320.44,2542.8,2303.64,2532.6,1076469.01367,1619481599999,2652330344.662024,1852607,547426.15132,1348633236.6804633,0.0
2021-04-27,2532.06,2680.0,2480.29,2666.13,771728.46451,1619567999999,1995139023.6148367,1255607,404885.92295,1047010126.527801,0.0
2021-04-28,2666.13,2760.0,2559.44,2748.24,999383.1852,1619654399999,2673547154.2008715,1587100,497704.7228,1332642242.7525673,0.0
2021-04-29,2748.23,2798.0,2668.0,2757.04,863890.01069,1619740799999,2366133509.254801,1379738,428965.61199,1175245479.025322,0.0
2021-04-30,2757.04,2798.3,2723.09,2772.42,695339.20482,1619827199999,1917297701.0995224,1382521,348038.76271,959914846.7376653,0.0
2021-05-01,2772.42,2954.28,2743.41,2944.77,690260.07741,1619913599999,1979833188.0652049,1437394,363427.72753,1042474172.8140892,0.0
2021-05-02,2944.83,2985.0,2852.26,2949.56,571982.5445,1619999999999,1672310882.244701,1132280,294479.86893,861215743.5882931,0.0
2021-05-03,2949.33,3454.0,2949.32,3431.04,1329088.0628,1620086399999,4243786480.415151,2502746,689402.61551,2199717718.4532933,0.0
2021-05-04,3431.04,3527.0,3160.0,3239.01,1826039.38558,1620172799999,6103102520.709461,3634236,913493.51765,3054026099.6513777,0.0
2021-05-05,3239.01,3549.34,3200.23,3524.26,1174816.73588,1620259199999,3955994776.9011574,2224441,581159.24143,1957116423.5450509,0.0
2021-05-06,3524.33,3605.4,3376.47,3489.73,920592.57706,1620345599999,3213427394.777265,1703109,457348.26339,1596792938.7543736,0.0
2021-05-07,3489.74,3587.0,3353.23,3479.53,760544.64781,1620431999999,2641740668.4696465,1382532,373468.63998,1297499899.4079983,0.0
2021-05-08,3479.79,3958.33,3449.27,3910.26,1130467.54852,1620518399999,4170897763.922394,2146967,576465.81586,2128434949.1036053,0.0
2021-05-09,3910.26,3983.65,3726.08,3923.95,1000401.0082,1620604799999,3885039042.6637073,2289303,501191.98456,1946904544.358348,0.0
2021-05-10,3923.95,4208.0,3650.0,3945.88,1505897.92612,1620691199999,6079977785.411387,3033133,745235.17136,3010349053.8575735,0.0
2021-05-11,3946.63,4180.22,3771.64,4173.45,1095927.10403,1620777599999,4350260231.588787,2290977,546195.67057,2169036982.2185607,0.0
2021-05-12,4173.46,4372.72,3701.58,3823.21,1601842.74017,1620863999999,6673102683.974241,3188941,781569.68782,3259590092.4730773,0.0
2021-05-13,3810.15,4034.77,3500.0,3717.91,2068708.17427,1620950399999,7846531159.419686,3943562,1019129.41961,3869202428.614081,0.0
2021-05-14,3717.92,4173.28,3691.35,4075.01,1153390.42631,1621036799999,4569415542.247888,2227244,589306.03131,2332631768.0700326,0.0
2021-05-15,4075.02,4134.05,3632.0,3646.68,1039174.88082,1621123199999,4030586492.9649377,2055345,498020.66776,1932010797.3563285,0.0
2021-05-16,3646.24,3879.0,3343.06,3582.1,1324065.65875,1621209599999,4788918304.497996,2532983,633005.25035,2292116232.8254237,0.0
2021-05-17,3581.81,3587.06,3102.0,3282.51,1904012.43998,1621295999999,6401071580.734825,2885352,933732.36068,3143594982.023329,0.0
2021-05-18,3282.25,3565.71,3240.0,3375.07,1287110.84143,1621382399999,4392873871.822427,2143887,648040.21083,2211619486.734546,0.0
2021-05-19,3375.08,3441.73,1888.0,2438.92,4309836.31939,1621468799999,11641524166.98746,5548968,2090952.35775,5659752851.777948,0.0
2021-05-20,2438.92,2990.05,2155.0,2768.62,2942777.9301,1621555199999,7750201898.667441,4243052,1465674.26337,3868330692.8013415,0.0
2021-05-21,2767.87,2938.54,2101.0,2430.98,2727031.93514,1621641599999,6898701128.841128,3676164,1340165.22786,3393349822.1647105,0.0
2021-05-22,2430.98,2485.0,2145.0,2294.87,1684318.01157,1621727999999,3934313840.470727,2484734,822180.46988,1920309768.1238775,0.0
2021-05-23,2295.45,2381.57,1728.74,2096.39,2914548.73125,1621814399999,5907260139.54496,3761018,1410830.44221,2862585215.1775413,0.0
